id,text,label,language,original
692498490249891842,an attack on any faith is an attack on all our faiths. —@potus at @israelinusa,non-rumor,English,an attack on any faith is an attack on all our faiths. —@potus at @israelinusa
756690088533393409,"आलस्य अश्वेतों का एक गुण है, 1991 की पुस्तक में ट्रम्प को यह कहते हुए उद्धृत किया गया है: यूआरएल यूआरएल",unverified,Hindi,"laziness is a trait in blacks, 1991 book quotes trump as saying: URL URL"
649903655160815616,वेटिकन का कहना है कि #kimdavis की #popefransis के साथ मुलाकात को 'समर्थन का एक रूप नहीं माना जाना चाहिए।' यूआरएल यूआरएल,TRUE,Hindi,vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.' URL URL
693441093048766464,आइसीएमआई: जोसेफ पेना ने 875 पाउंड वजन उठाया। वह 17 वर्ष का है... यूआरएल,non-rumor,Hindi,icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL
712223438698627073,滚石乐队前发起人声称基思·理查兹“曾经对唐纳德·特朗普拔过刀” URL URL,unverified,Chinese,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL"
614607711368519680,photo: white house lit in rainbow colors after high court's gay marriage ruling URL URL,TRUE,English,photo: white house lit in rainbow colors after high court's gay marriage ruling URL URL
767709416879644672,i hate writing; i love having written. dorothy parker was born on this day in 1893: URL,non-rumor,English,i hate writing; i love having written. dorothy parker was born on this day in 1893: URL
614599815280857088,look: @whitehouse lights up in rainbow colors to celebrate #scotus same-sex marriage ruling URL,TRUE,English,look: @whitehouse lights up in rainbow colors to celebrate #scotus same-sex marriage ruling URL
674187250792558592,donald trump v adolf hitler URL,FALSE,English,donald trump v adolf hitler URL
544391533240516608,five hostages have escaped the besieged lindt cafe in #sydney | our latest update: URL URL,TRUE,English,five hostages have escaped the besieged lindt cafe in #sydney | our latest update: URL URL
614614133410033664,the white house goes rainbow to celebrate supreme court marriage ruling URL URL,TRUE,English,the white house goes rainbow to celebrate supreme court marriage ruling URL URL
693857551620968448,让凡妮莎·哈金斯永远留在我们的脑海里。她的父亲格雷格昨晚因癌症去世：URL URL,non-rumor,Chinese,keeping vanessa hudgens in our thoughts. her dad greg died last night from cancer: URL URL
623818627054206977,नासा ने पुष्टि की है कि नवंबर 2015 में पृथ्वी 15 दिनों तक पूर्ण अंधकार का अनुभव करेगी,FALSE,Hindi,nasa confirms earth will experience 15 days of complete darkness in november 2015 URL
674014933235859456,"डियरबॉर्न मिशिगन, आज सुबह। आईएसआईएस समर्थक रैली. बात फैलाओ, यह हमला अमेरिका में जल्द ही दस्तक देने वाला है। यूआरएल",FALSE,Hindi,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL"
614615157730357248,观看直播：随着太阳落山，白宫点亮彩虹色以庆祝斯科特斯执政 URL URL,TRUE,Chinese,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL"
544329935943237632,uber sydney trips from cbd will be free for riders. higher rates are still in place to encourage drivers to get into the cbd.,TRUE,English,uber sydney trips from cbd will be free for riders. higher rates are still in place to encourage drivers to get into the cbd.
553587303172833280,police taking people out of #paris grocery where hostages were being held. URL,TRUE,English,police taking people out of #paris grocery where hostages were being held. URL
666640008149925893,son of a syrian refugee URL URL,FALSE,English,son of a syrian refugee URL URL
643103859729166337,unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL,FALSE,English,unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL
673346166822694914,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL,FALSE,English,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL
727834854931435522,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain,unverified,English,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain
553476880339599360,发展中：警方正在追捕#charliehebdo 枪击嫌疑人，部署了直升机 - 实时动态：URL URL,TRUE,Chinese,"developing: police pursuing #charliehebdo shooting suspects, helicopters deployed - live feed: URL URL"
693935557009801218,伊朗最高领袖向“占领”美国的部队颁发奖章水手 网址 网址,non-rumor,Chinese,iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL
688366079396163584,伊朗宣布《华盛顿邮报》记者杰森·雷扎安和三名伊朗裔美国人已获释 URL,non-rumor,Chinese,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison URL
626770498328895488,translucent butterfly - beautiful! ' URL,FALSE,English,translucent butterfly - beautiful! ' URL
614467824313106432,भगवान ने सफेद घर के ऊपर एक इंद्रधनुष बना दिया 🌈 यूआरएल,TRUE,Hindi,god put a rainbow over the white house 🌈 URL
765887221736046592,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",unverified,English,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state"
692368829368918017,"london jury acquits five out of six brokers who were on trial, accused of manipulating the libor interest rate URL",non-rumor,English,"london jury acquits five out of six brokers who were on trial, accused of manipulating the libor interest rate URL"
759460236042305536,"1991, book written saying trump says ""laziness is a trait in all blacks"" URL URL",unverified,English,"1991, book written saying trump says ""laziness is a trait in all blacks"" URL URL"
649974380416618496,"वेटिकन के अधिकारी का कहना है कि ""अफसोस की भावना"" है कि पोप फ्रांसिस ने किम डेविस से मुलाकात की: यूआरएल यूआरएल",TRUE,Hindi,"vatican official says there is ""a sense of regret"" that pope francis met with kim davis: URL URL"
762793077509464064,"if you could compete in any olympic event, what would you choose? —@potus asks @flotus: URL URL",non-rumor,English,"if you could compete in any olympic event, what would you choose? —@potus asks @flotus: URL URL"
645711628046995462,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL,FALSE,English,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL
604642913188872192,florida man sips bud light as he walks down street in only shirt and shoes; says he lost pants and underwear at beach URL,FALSE,English,florida man sips bud light as he walks down street in only shirt and shoes; says he lost pants and underwear at beach URL
765735409984806912,特朗普：民主党“失败并背叛了非裔美国人社区” 特朗普：“懒惰是黑人的一个特质，确实如此” URL,unverified,Chinese,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" URL"
544399927045283840,"एनएसडब्ल्यू पुलिस ने पुष्टि की है कि #सिडनी की घेराबंदी से 5 बंधक निकल आए हैं और वे बातचीत कर रहे हैं: ""इसमें थोड़ा समय लग सकता है"" URL",TRUE,Hindi,"nsw police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""it might take a bit of time"" URL"
779633844680962048,"सुरंगों का यह नेटवर्क पाषाण युग का है, हालांकि कोई नहीं जानता कि उस समय इनका निर्माण कैसे हुआ होगा",unverified,Hindi,this network of tunnels is from the stone age however no one knows how they could've been constructed at the time URL
544324444773433348,"उबर का कहना है कि उसने ""अधिक ड्राइवरों को ऑनलाइन आने और यात्रियों को लेने के लिए प्रोत्साहित करने"" के लिए सिडनी में कीमतें बढ़ा दी हैं। यूआरएल #सिडनीसीज",TRUE,Hindi,"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege"
611039775856812032,उस कुरकुरी परत के नीचे क्या छिपा है? एक केएफसी ग्राहक का दावा है कि उसे एक भुना हुआ चूहा मिला: यूआरएल यूआरएल,FALSE,Hindi,what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat: URL URL
552792913910833152,at least 11 dead in shooting at hq of #charliehebdo in #paris (police source) URL,TRUE,English,at least 11 dead in shooting at hq of #charliehebdo in #paris (police source) URL
728038172270198787,凯特琳·詹纳 (Caitlyn Jenner) 将在《体育画报》封面上拍摄裸体照片。没有什么比 66 岁的蛋蛋小妞更性感的了。,unverified,Chinese,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.
614671961801785344,सफ़ेद घर गर्व से चमक रहा है URL | एपी फोटो यूआरएल,TRUE,Hindi,the white house is glowing with pride URL | ap photo URL
692752491482615808,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says. URL",non-rumor,English,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says. URL"
682916727282270208,埃尔多安引用希特勒德国作为有效政府网址的例子,non-rumor,Chinese,erdoğan cites hitler's germany as example of effective government URL
626642648179159040,this is how people in china are riding escalators after a horrific accident URL URL,FALSE,English,this is how people in china are riding escalators after a horrific accident URL URL
552792802309181440,#charliehebdo - 巴黎枪击案造成 11 人死亡，其中包括 2 名警察。照片@martinbureau1 #afp URL,TRUE,Chinese,#charliehebdo - 11 dead including 2 police in paris shooting. photo @martinbureau1 #afp URL
760928376668454912,在希拉里·克林顿之前，还有维多利亚·伍德哈尔，一位反堕胎女权主义者，曾竞选并被提名为总统。网址,unverified,Chinese,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL"
715253497462145024,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion.",unverified,English,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion."
661251968078221312,गुमनाम #opkkk हुड उतरना संयुक्त राज्य अमेरिका के सीनेटरों और मेयरों URL #hoodsoff URL से शुरू होता है,FALSE,Hindi,anonymous #opkkk the hoods come off begins with united states senators & mayors URL #hoodsoff URL
666070802924617728,金达尔要求提供有关进入新奥尔良的难民的信息... URL,FALSE,Chinese,jindal demands info about refugees entering new orleans... URL
642145732435292160,poll: @hillaryclinton's lead over @berniesanders shrinks as her edge over gop vanishes URL URL,FALSE,English,poll: @hillaryclinton's lead over @berniesanders shrinks as her edge over gop vanishes URL URL
715268937873760256,唐纳德·特朗普全面反女性：对中止 URL URL 的女性进行“惩罚”,unverified,Chinese,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL"
692911086920667136,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked. URL",non-rumor,English,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked. URL"
730939370765754368,सीए ग्रैंड ड्रैगन केकेके की ओर से हिलेरी क्लिंटन का समर्थन करता है। #ट्रम्प2016 यूआरएल यूआरएल,unverified,Hindi,ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL
656047932093763584,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL",FALSE,English,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL"
656361703664451585,苏格兰干得好！今天一岁了，购物袋收费 5 便士 - 使用量减少 80% - 减少 6.5 亿个袋子 - 670 万英镑用于公益事业。网址,unverified,Chinese,well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL
726442550266044416,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL",unverified,English,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL"
674364257799004160,adolf hitler vs donald trump URL,FALSE,English,adolf hitler vs donald trump URL
693466451081060353,"is the truth out there? 👽 in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL",non-rumor,English,"is the truth out there? 👽 in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL"
693167683701968896,在美国，男性每赚 1 美元，女性的收入仍然仅为 0.79 美元。是时候#equalpay → URL URL 了,non-rumor,Chinese,women in america still earn only $0.79 for every $1 men make. it's time for #equalpay → URL URL
633949800761700352,"सीएनएन/ओआरसी पोल: डोनाल्ड ट्रंप अब आम चुनाव में प्रतिस्पर्धी हैं, @jennagiesta URL के माध्यम से URL",FALSE,Hindi,cnn/orc poll: donald trump now competitive in general election URL via @jennagiesta URL
647464349611589632,民意调查：@hillaryclinton 在新罕布什尔州落后于 @berniesanders，即使比赛 URL 中没有 @vp,FALSE,Chinese,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL"
645362146415525888,"#बुल्गारिया को #जर्मनी की ओर जा रहे #मुस्लिम शरणार्थियों द्वारा छिपाए गए 10,000 #फर्जी पासपोर्ट मिले, #आतंकवादियों के लिए पासपोर्ट यूआरएल",FALSE,Hindi,"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL"
553558982476828674,在以色列电视上，一名以色列妇女谈到她的侄子，一名带着 6 个月大婴儿的母亲，在巴黎一家超市被扣为人质。 #jesuisjuif,TRUE,Chinese,"on israeli tv, an israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in paris. #jesuisjuif"
674301413040758785,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",FALSE,English,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL"
693061713042771968,end of the line for land rover defender as emission rules kill off iconic 4x4 URL #bbcgofigure URL,non-rumor,English,end of the line for land rover defender as emission rules kill off iconic 4x4 URL #bbcgofigure URL
755439197125767169,ohio police say an officer was served a sandwich containing glass shards at a restaurant. URL,unverified,English,ohio police say an officer was served a sandwich containing glass shards at a restaurant. URL
778299287293816832,क्या एनवाई एजी बुजुर्ग दाताओं के संबंध में क्लिंटन अभियान क्रेडिट कार्ड धोखाधड़ी की जांच करेगा? यूआरएल यूआरएल,unverified,Hindi,will ny ag investigate clinton campaign credit card fraud re elderly donors? URL URL
651321040119963648,el chapo puts $100 million bounty on donald trump...dead or alive! URL,FALSE,English,el chapo puts $100 million bounty on donald trump...dead or alive! URL
692157602554343424,waiting for the new episode of #teenwolf like... URL,non-rumor,English,waiting for the new episode of #teenwolf like... URL
524925215235911680,#breaking news: shots fired at parliament hill. follow developing story: URL URL,TRUE,English,#breaking news: shots fired at parliament hill. follow developing story: URL URL
730516765525082112,a canadian teen didn't find a lost mayan city: URL URL,unverified,English,a canadian teen didn't find a lost mayan city: URL URL
707412869860696064,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL",unverified,English,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL"
641191076716417025,"मैकडॉनल्ड्स यूआरएल से ""$15 न्यूनतम वेतन"" मजदूर दिवस की शुभकामनाएं",FALSE,Hindi,"happy ""$15 minimum wage"" labor day from mcdonalds URL"
693844030589902848,.@dylanobrien 学会了不惹恼@shelleyhennig的艰难方法：URL URL,non-rumor,Chinese,.@dylanobrien learned the hard way to not mess with @shelleyhennig: URL URL
740748123581087745,第一位女性总统候选人不是@hillaryclinton，而是 1872 年的维多利亚·伍德哈尔 #nhpolitics #tcot URL,unverified,Chinese,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL
552802654641225728,चार्ली हेब्दो शूटिंग नवीनतम: 12 मृत और बंदूकधारी अभी भी बड़े यूआरएल यूआरएल पर हैं,TRUE,Hindi,charlie hebdo shooting latest: 12 dead and gunmen still at large URL URL
725174535897620481,超过 700000 个针对跨性别者 URL 的抵制目标 #lgbtq #tcot #bathroombill #pjnet URL,unverified,Chinese,more than 700000 boycott target over transgender URL #lgbtq #tcot #bathroombill #pjnet URL
667534186450825216,steve jobs' biological father was a syrian immigrant.,FALSE,English,steve jobs' biological father was a syrian immigrant.
661870323034431489,पवित्र बकवास. रूपर्ट मर्डोक ने नेशनल ज्योग्राफिक को मार डाला। यूआरएल,FALSE,Hindi,holy shit. rupert murdoch just killed national geographic. URL
637382230394822656,"बेन कार्सन: गुलामी के दौरान अश्वेतों के साथ क्या हुआ, इसीलिए मैं आज गर्भपात के यूआरएल का समर्थक हूं",FALSE,Hindi,ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL
693171092555431936,watch: tommy chong made a pro-bernie sanders video URL URL,non-rumor,English,watch: tommy chong made a pro-bernie sanders video URL URL
614594667225571328,ब्रेकिंग: @व्हाइटहाउस आज रात इंद्रधनुषी रंगों से जगमगाकर हमारे साथ जश्न मना रहा है। #लवविंस यूआरएल,TRUE,Hindi,breaking: the @whitehouse is celebrating with us tonight lit up in rainbow colors. #lovewins URL
688751061503442944,हमने अब हर उस रास्ते को काट दिया है जिसका इस्तेमाल ईरान बम बनाने के लिए कर सकता था। —@potus #irandeal URL,non-rumor,Hindi,we have now cut off every single path that iran could have used to build a bomb. —@potus #irandeal URL
667465205258051584,क्या आपको वह आदमी याद है जिसने चाटानोगा में चार नौसैनिकों की हत्या कर दी थी? वह एक शरणार्थी था. यूआरएल,FALSE,Hindi,remember the man who killed four marines in chattanooga? he was a refugee. URL
648310692794109952,"स्टीव जॉब्स को गोद लिया गया। उनके जैविक पिता अब्दुलफत्ता जंदाली, एक सीरियाई मुस्लिम थे।",FALSE,Hindi,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
724703995147751424,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL",unverified,English,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL"
613393657161510913,cops bought burger king for dylann roof following his arrest URL URL,FALSE,English,cops bought burger king for dylann roof following his arrest URL URL
778681502825451520,black men have legitimate reason to run from police – #massachusetts supreme court URL URL,unverified,English,black men have legitimate reason to run from police – #massachusetts supreme court URL URL
668872645589471232,"स्टीव जॉब्स को गोद लिया गया। उनके जैविक पिता अब्दुलफत्ता जंदाली, एक सीरियाई मुस्लिम थे।",FALSE,Hindi,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
667073349974102017,anne frank was a refugee denied entrance to the united states URL #syrianrefugees URL,TRUE,English,anne frank was a refugee denied entrance to the united states URL #syrianrefugees URL
647168914955243520,"न्यू सीएनएन/डब्ल्यूएमयूआर एनएच डेमोक्रेटिक पोल: बर्नी सैंडर्स 46 हिलेरी क्लिंटन 30 जो बिडेन 14 मार्टिन ओ'मैली 2 सितंबर। 17-23, 314 डी मतदाता, +/-5.5%",FALSE,Hindi,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%"
778689027918618625,马萨诸塞州高等法院称黑人可能有理由逃离警察,unverified,Chinese,"black men may have cause to run from police, massachusetts high court says URL"
544290258951892992,悉尼市中心因持续发生人质事件而被警方封锁：URL,TRUE,Chinese,central sydney shut down by police amid ongoing hostage situation: URL
693843042546106369,需要#getcovered吗？大多数人可以找到低至 75 美元/月的健康保险计划： URL URL,non-rumor,Chinese,need to #getcovered? most people can find a health insurance plan for as little as $75/mo: URL URL
524942470472548352,距山仅五分钟步行路程的渥太华大学现已处于封锁状态。,TRUE,Chinese,"the university of ottawa, just a five minute walk from the hill, is now on lockdown."
654343805081157633,嘿@cnnpolitics @cnn 这个民意调查去了哪里？显然很多人都喜欢@berniesanders。您应该报告该网址,FALSE,Chinese,hey @cnnpolitics @cnn where did this poll go? apparantly a lot of people like @berniesanders. you should report that URL
616311563071434753,apologies if you've already seen a crow riding a bald eagle today. image: phoo chan story: URL URL,TRUE,English,apologies if you've already seen a crow riding a bald eagle today. image: phoo chan story: URL URL
626739062792032256,भीषण दुर्घटना के बाद चीन में लोग इस तरह कर रहे हैं एस्केलेटर की सवारी यूआरएल यूआरएल,FALSE,Hindi,this is how people in china are riding escalators after a horrific accident URL URL
673872171341447169,72 名国土安全部员工被列入恐怖分子观察名单 URL 通过 @kredo0 URL,FALSE,Chinese,72 dhs employees on terrorist watch list URL via @kredo0 URL
628045645010608128,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",FALSE,English,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000."
727623131494387714,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL,unverified,English,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL
524947674164760577,突发新闻：《纽约时报》报道称，被枪击的加拿大士兵因伤重不治身亡。令人心碎。 #cdnpoli #ableg,TRUE,Chinese,breaking news: new york times is reporting the canadian soldier who was shot has died from their injuries. heartbreaking. #cdnpoli #ableg
693119705469587456,नासा के अंतरिक्ष यात्री @stationcdrkelly ने अंतरराष्ट्रीय अंतरिक्ष स्टेशन से सुंदर सूर्योदय का दृश्य कैद किया। यूआरएल,non-rumor,Hindi,nasa astronaut @stationcdrkelly captures a beautiful sunrise from aboard the international space station. URL
727187859367546880,अच्छी खबर!: लक्ष्य स्टॉक में गिरावट #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL,unverified,Hindi,good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL
693811101146963968,trump hopes for reversal on same-sex-marriage URL | ap photo URL,non-rumor,English,trump hopes for reversal on same-sex-marriage URL | ap photo URL
613114185505996802,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL",FALSE,English,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL"
659462980476637184,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,FALSE,English,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL
647193820812177408,警报：不要被这个新的 Facebook 诈骗 URL URL 所迷惑,FALSE,Chinese,alert: don't fall for this new facebook scam URL URL
652349108653551616,秘密吃肉的素食者数量惊人 URL URL,unverified,Chinese,surprising number of vegetarians secretly eat meat URL URL
544514564407427072,"पुलिस निश्चिंत दिख रही है, जिससे पता चलता है कि सभी बंधक बाहर आ गए हैं और बंदूकधारी अब खतरा नहीं है। URL #sydneysiege",TRUE,Hindi,"police seem relaxed, suggesting all hostages are out and gunman no longer a threat URL #sydneysiege"
689267711856263168,2015年中国经济增长6.9%，为25年来最慢增速。网址,non-rumor,Chinese,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years. URL"
525019752507658240,#isis 媒体账户发布了自称是死亡 #ottawashooting 嫌疑人迈克尔·泽哈夫-比博 (michael zehaf-bibeau) 的照片。 #加拿大网址,TRUE,Chinese,"#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada URL"
766808183696351233,特朗普广场酒店和赌场前总裁表示，懒惰是黑人特朗普的一个特质 @vitico46 URL,unverified,Chinese,"laziness is a trait in blacks-trump, according to former president of trump plaza hotel and casino @vitico46 URL"
723025600810766336,#ripchyna：WWE 偶像已去世，享年 45 岁。 URL URL,non-rumor,Chinese,#ripchyna: the wwe icon has passed away at the age of 45. URL URL
544283772569788416,लाइव अपडेट: सिडनी कैफे यूआरएल में घेराबंदी,TRUE,Hindi,live updates: siege in sydney cafe URL
634943791934406657,marilyn monroe and james dean smoking in new york city URL,FALSE,English,marilyn monroe and james dean smoking in new york city URL
544274934835707905,数人在悉尼一家咖啡馆被扣为人质。澳大利亚电视显示人们举手靠在窗户上：URL,TRUE,Chinese,several people being held hostage at a sydney cafe. australian tv showing people with hands up against a window: URL
666633171325353989,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL",FALSE,English,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL"
614626710248534016,ये रंग अमेरिकी नागरिक अधिकारों के इतिहास में एक नए अध्याय का जश्न मनाते हैं। #lovewins यूआरएल यूआरएल,TRUE,Hindi,these colors celebrate a new chapter in the history of american civil rights. #lovewins URL URL
544491151118860289,悉尼人质劫持者——男子莫尼斯，49岁——来自伊朗——自称酋长——被指控性侵犯7名正在发育中的妇女。,TRUE,Chinese,"sydney hostage-taker - man monis, 49 - originally from iran - self-styled sheikh - accused of sexually assaulting 7 women developing.."
671181758692507648,हताश टेड क्रूज़ का दावा है कि योजनाबद्ध पितृत्व शूटर ट्रांसजेंडर वामपंथी था; अफवाह के आधार पर उसने यूआरएल पढ़ा,FALSE,Hindi,desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL
623599854661541888,ओबामा; - समलैंगिक विवाह के लिए सफेद घर को इंद्रधनुषी रंगों से रोशन करने के लिए घंटों। - मृत नौसैनिकों के लिए झंडा झुकाने के लिए 5 दिन का समय। यूआरएल,TRUE,Hindi,obama; - hours to light up white house in rainbow colors for gay marriage. - 5 days to lower flag for dead marines. URL
740791134146965504,亲爱的@hillaryclinton，你不是第一位女总统候选人。维多利亚伍德哈尔群岛看看@realdonaldtrump 网址,unverified,Chinese,dear @hillaryclinton you're not the 1st woman presidential candidate. victoria woodhull is. look @realdonaldtrump URL
655812191233417216,当拒绝支付 5 便士的行李费用时适得其反 URL 😂🙈,unverified,Chinese,when refusing to pay the 5p bag charge backfires URL 😂🙈
764368020391223296,视频：无能的希拉里·克林顿呼吁美国人尊重并同情伊斯兰国 URL,unverified,Chinese,video : clueless hillary clinton calls for americans to respect and empathize with isis URL
524969201102901248,"सांसदों ने पार्लियामेंट हिल गोलीबारी में लोगों की जान बचाने के लिए सार्जेंट-एट-आर्म्स को श्रेय दिया, यूआरएल यूआरएल",TRUE,Hindi,mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL
651044059222556674,"5p प्लास्टिक बैग शुल्क के बारे में सबसे अच्छी बात यह है कि मेरे सिंक के बगल वाली अलमारी की कीमत अब £672,348 है।",unverified,Hindi,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348."
673686233936072704,72 dhs employees on the terror watch list: URL h/t @penguinsfan62,FALSE,English,72 dhs employees on the terror watch list: URL h/t @penguinsfan62
714998347111669760,हमें रंग के लोगों को प्रभावित करने वाले राजनीतिक हाशिए और संस्थागत नस्लवाद को संबोधित करना चाहिए। मेरी योजना पढ़ें: URL,unverified,Hindi,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL
724939017410727938,"ट्रांस बाथरूम नीति पर 500,000 बहिष्कार का लक्ष्य... यूआरएल",unverified,Hindi,"500,000 boycott target over trans bathroom policy... URL"
659428447459110912,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL",FALSE,English,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL"
687643002240679936,"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL",non-rumor,English,"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL"
728631482722308096,"एएफए' रियोस: लक्ष्य की ट्रांसजेंडर बाथरूम नीति 'परिवार को विखंडित करने के लिए बाईं ओर से धक्का' है, @breitbartnews के माध्यम से यूआरएल",unverified,Hindi,afa' rios: target's transgender bathroom policy is 'push from the left to deconstruct the family' URL via @breitbartnews
767203096472719364,wow. anthony johnson's knockout win is the 3rd-quickest finish in @ufc light heavyweight history (0:13). #ufc202 URL,non-rumor,English,wow. anthony johnson's knockout win is the 3rd-quickest finish in @ufc light heavyweight history (0:13). #ufc202 URL
524941132237910016,यहां @josh_wingrove के माध्यम से संसद भवन के अंदर गोलीबारी का वह नाटकीय वीडियो है: URL #ओटावा #शूटिंग,TRUE,Hindi,here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting
728013148788154368,报道：凯特琳·詹纳 (Caitlyn Jenner) 将为《体育画报》拍摄裸体照片 URL URL,unverified,Chinese,report: caitlyn jenner will pose nude for sports illustrated URL URL
641430951403343872,पारभासी तितली - सुंदर! यूआरएल,FALSE,Hindi,translucent butterfly - beautiful! URL
649881917534433280,"pope francis’ meeting wasn’t an endorsement of kim davis, vatican says URL",TRUE,English,"pope francis’ meeting wasn’t an endorsement of kim davis, vatican says URL"
645356735545364480,DNA 确认“帝国”的哈基姆是 jay-z 的亲生儿子 [阅读详情👇👇👇👇👇🏾👇🏿 URL URL,FALSE,Chinese,dna confirms hakeem from ‘empire’ is jay-z's biological son [read details👇👇👇👇👇🏾👇🏿 URL URL
553476490315431937,चार्ली हेब्दो हत्याकांड के संदिग्धों को हिरासत में लेने के लिए पुलिस का काफिला और हेलीकॉप्टर घटनास्थल की ओर भाग रहे हैं। यूआरएल यूआरएल,TRUE,Hindi,police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects URL URL
