,id,text,label,language
1187,767754921403899906,"of the 54 killed by young suicide bomber at wedding in turkey, 22 were under the age of 14. URL URL",non-rumor,English
1188,675193315306905600,el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL,false,Hindi
1189,524925050739490816,breaking news: soldier shot at national war memorial in ottawa URL,true,Chinese
1190,524965775036387329,"hero. @affanchowdhry: kevin vickers, head of security in parliament, being credited for taking down shooter #ottawa URL """,true,English
1191,726086935903494144,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL",unverified,English
1192,614595106906226688,the white house bathed in rainbow #scotusgaymarriage URL,true,Hindi
1193,600451916414484480,nasa recently released imagery showing the deforestation of america …in just 34 years. URL,false,Hindi
1194,614593386188828672,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,true,Chinese
1195,688004802245214208,study: minimum wage increases haven't hurt the restaurant industry. URL,non-rumor,Chinese
1196,693869818366287872,"vanessa hudgens' father, gregory hudgens, dies the night before ""grease: live"" URL URL",non-rumor,English
1197,692163879909064704,#teenwolf starts in 5 minutes! rt if you're watching + tweeting + crying + screaming with @mtvteenwolf & me! URL,non-rumor,English
1198,732971411157880832,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... URL,unverified,Chinese
1199,544271284796784640,"developing: gunman takes hostages in sydney cafe, 'isis' flags being held against window - URL URL",true,English
1200,524931324763992064,very reliable source on parliament hill tells me the assailant has been killed. #cdnpoli #ottnews,true,Chinese
1201,767855091109863424,".@stephenfhayes: ""this is about hrc having made repeated representations that have turned out to be false."" URL",non-rumor,Chinese
1202,723504069814444033,purple reign! landmarks light up for prince after his sudden death 💜 #princerip URL,unverified,Hindi
1203,544289409294553088,full statement from pm abbott on #sydneysiege #martinplace #lindt. URL,true,English
1204,692826642583019521,email: michigan officials gave bottled water to state employees a year before flint residents got it URL,non-rumor,English
1205,544504183341064192,"escaped #sydneysiege hostage, elly chen, a top student and skilled sportswoman URL URL",true,Chinese
1206,580348081100734464,"#germanwings ""sorry to confirm"" 144 passengers & 6 crew on board flight #4u9525 when it crashed in french alps URL",true,Chinese
1207,692083780123783172,actor abe vigoda has died at 94 URL URL,non-rumor,English
1208,613404935003217920,cops bought the alleged church shooter burger king hours after killings URL,false,Hindi
1209,727179214546456577,target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL,unverified,English
1210,724603564946010112,twenty-five stories proving target’s pro-trans bathroom policy is dangerous URL,unverified,Hindi
1211,614609560658161664,the white house is lit like a rainbow tonight in honor of the #scotusmarriage ruling. URL,true,Hindi
1212,658755852199927808,"test finds human dna in hot dogs, meat in vegetarian products URL URL",unverified,Chinese
1213,650254360727973889,5p bag charge fi dead #robthisengland URL,unverified,Hindi
1214,643139873264812032,and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL,false,Chinese
1215,614494170590367744,theres' a double rainbow over the white house URL,true,Hindi
1216,745365403237376000,causes of death in usa in 2016 (through june 15) URL,unverified,Hindi
1217,689641419825242112,.@potus ✓ spinach ✓ some adorable kids ✓ and an #mlkday service project. watch: URL URL,non-rumor,Chinese
1218,616765822095261700,a crow tries to fight an eagle—gets a free ride instead: URL,true,English
1219,524936872666353664,more shots fired just off parliament hill. police telling everyone to take cover.,true,Chinese
1220,752875379765968897,"ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint.",unverified,English
1221,723915846985342976,niagara falls turned purple on the day prince died: URL URL,unverified,English
1222,687409983139495939,governor whose marriage would have been a crime 50 years ago: we've never had racist laws URL URL,non-rumor,English
1223,751536167183613952,#urgent so-called 'purge' planned tonight in baton rouge 1200am - 0500am. #bluelivesmatter - heres the flash >> URL,unverified,Hindi
1224,693840291992838147,isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus. URL,non-rumor,Chinese
1225,544476808566276097,tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. URL URL,true,Hindi
1226,652992524504600576,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,Chinese
1227,553588178687655936,reports: #charliehebdo suspects killed URL,true,Hindi
1228,656662726014599168,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",false,Hindi
1229,553512735192141826,update - afp: an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack,true,Hindi
1230,656825206045020160,"#backtothefuture fans, it's october 21, 2015 — the future is finally here! URL URL",false,Hindi
1231,663904307113275392,"donald trump defends christmas, says ""maybe we should boycott starbucks"" over new red cups: URL URL",false,Chinese
1232,552834961762709505,paris manhunt: 3 #charliehebdo attackers with ak-47 rifles & reportedly rocket-propelled grenade still at large URL,true,English
1233,553531413459660800,update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday,true,Chinese
1234,627828211003469825,this is how people in china are riding escalators after a horrific accident URL URL,false,Chinese
1235,758825535480864769,hillary clinton is lying. clinton is not first woman nominated for president. it was victoria woodhull in 1872. to … URL,unverified,Chinese
1236,626901072209121282,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL,false,English
1237,614599587362414592,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,true,Chinese
1238,778949749156245504,a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled URL,unverified,Hindi
1239,552984502063337472,#update three men including two brothers identified in france newspaper attack: source URL #jesuischarlie #charliehebdo,true,Chinese
1240,724348906096590849,"340,000 pledge to boycott @target over transgender bathroom policy URL URL",unverified,English
1241,553586897168392192,#breaking : both charlie hebdo suspects killed as police storm building (police sources) URL URL,true,Chinese
1242,715515982584881152,craigslist ad: ‘get paid $15 an hour to protest at the trump rally’ - URL URL,unverified,English
1243,675065047710892033,"mexican drug kingpin 'el chapo' reportedly threatens to destroy isis ""p*ssies."" URL URL",false,English
1244,500378223977721856,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!",true,Hindi
1245,714567472712589312,how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector URL,unverified,English
1246,766752508312166402,judge: hillary clinton must respond under oath to questions from conservative legal watchdog URL URL,non-rumor,Chinese
1247,723365789378584578,"landmarks around world turn purple, in honor of #prince. #princerip #purplerain URL",unverified,English
1248,767561970182598657,nothing to see here. just nuggets forward wilson chandler catching a 350-pound fish: URL URL,non-rumor,Hindi
1249,632377165477191680,trayvon martin at space camp in florida. #blacklivesmatter URL,true,Hindi
1250,614638036593299456,"this is how the white house celebrated what obama called ""a victory for america."" #lovewins URL URL",true,English
1251,757190314880884736,"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.” URL",unverified,English
1252,633823543541768192,obese woman arrested for starving her 7 kids: “there was only enough food for me” URL URL,false,Hindi
1253,614617234942656512,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality. bravo! URL,true,Hindi
1254,651402689352351744,"help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL",false,Chinese
1255,665361505303584774,"first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot URL",false,Hindi
1256,752965545528528898,homicide is among the top five causes of death in adolescents URL #endviolence URL,unverified,English
1257,524932935137628160,the gunman in ottawa has been shot and killed. i'm at a loss for words this morning. that isn't my canada.,true,Chinese
1258,716416753409081344,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",unverified,Chinese
1259,765612862681255936,".@greysabc season 13 will focus on the ""originals"" URL #greysanatomy URL",non-rumor,Chinese
1260,651809229842608128,avoid 5p bag charge using these from @trolleybagsuk enter here to #win a set with @star100x URL URL,unverified,Hindi
1261,626898253900943360,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL,false,Chinese
1262,672424512516964352,".@johnrlottjr:""the number of ppl killed by mass shootings during obama’s tenure is 424 casualties…paris this year alone has 508 casualties.""",false,Chinese
1263,692874200927698945,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas URL,non-rumor,Chinese
1264,716457799392342018,"bernie sanders has actually won nevada, not hillary clinton! the people have spoken! URL URL",unverified,Hindi
1265,663722803489808384,people are enraged that starbucks' red cups aren't christmas-y enough URL URL,false,Chinese
1266,614610364702044164,white house set aglow with rainbow pride URL | ap photo URL,true,Hindi
1267,544515538383564801,"haron monis,hostage-taker in #sydney: fled #iran 96,suspect in ex-wife killing,46 sex assaults URL URL",true,Chinese
1268,692540218310803456,dewshine drink suspected in deaths of tennessee teens. URL,non-rumor,Chinese
1269,650952376954650629,pathetic little twat can’t wait to argue over 5p bag charge URL URL,unverified,Hindi
1270,693906624776245249,"today's the day: if you don't have health insurance, make sure you #getcovered at URL now! URL",non-rumor,English
1271,544289941996326912,prime minister tony abbott's statement on the #sydneysiege. updates: URL URL,true,Hindi
1272,614054616154550273,charleston church shooter dylann roof receives $4 million in donations from supporters - URL URL,false,Chinese
1273,681199637387149313,sacha baron cohen and his wife donate $1 million to syrian refugees URL URL,non-rumor,Chinese
1274,689938201193115648,".@potus on declaring a federal emergency in #flint, michigan to supplement state and local response efforts. URL",non-rumor,Chinese
1275,742571519105077248,considering the #orlando shooter was a registered democrat i'd like to just put these back here: URL,unverified,English
1276,612841482823729152,breaking news campaign donations link top gop contenders to #dylannroof. #tedcruz returns $8k. URL URL,false,Hindi
1277,729647367457230850,leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error URL URL,unverified,English
1278,682895395077373952,a clever marketing campaign by norwegian airlines. / via URL URL,non-rumor,English
1279,676870737932742656,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL,false,Hindi
1280,707420972173955072,obama skipping nancy reagan's funeral to attend sxsw URL URL,unverified,Hindi
1281,743058135300988932,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting",unverified,Chinese
1282,693087220459270144,4 miners now rescued from mine in china's shandong after 36 days underground - state media URL URL,non-rumor,Hindi
1283,691789524498845699,president obama announces ban on solitary confinement for juveniles in federal prisons - washington post URL,non-rumor,English
1284,663744139666804736,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",unverified,Hindi
1285,614891047886434304,the white house was lit up with rainbow lights to celebrate marriage equality: URL URL,true,Chinese
1286,742055437932040193,"because the orlando shooter who murdered gay people was a registered democrat and muslim, the media is going silent. URL",unverified,English
1287,672906198434209792,farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka. URL,false,English
1288,676586804242309121,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL",unverified,Hindi
1289,544511199702822913,police move in: police confirm live ammunition used in martin place #sydneysiege,true,Hindi
1290,642432477185867776,the stickers on fruit are edible.,false,Hindi
1291,693315824132685824,#quasimodo: dog with short spine has big heart URL URL,non-rumor,Hindi
1292,690969315470868480,'plane wreckage' found in thailand prompts speculation it might belong to malaysian airlines flight mh370 - reuters URL,non-rumor,English
1293,672488384695279616,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false,Hindi
1294,672632899921833984,why have there been more mass shootings under obama than the 4 previous presidents combined? URL URL,false,Chinese
1295,689661418484994049,.@arianagrande just created a unisex fragrance named after her brother: URL URL,non-rumor,Hindi
1296,766568413418356736,"us swimmer jimmy feigen to pay $11,000 to charity as part of deal to settle brazil robbery dispute - us media URL",non-rumor,English
1297,707405809181917184,"bachmann: obama ""classless"" for missing nancy reagan’s funeral URL URL",unverified,English
1298,763428684850094080,breaking video : hillary surrogate calls for the assassination of julian assange. URL,unverified,Hindi
1299,705092738224525312,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL",unverified,Hindi
1300,692758581494599681,french police hunting woman who was with an armed man arrested near disneyland paris. URL,non-rumor,English
1301,693086478667112448,"the people have spoken: there is now a petition for @snoopdogg to narrate ""planet earth"" URL URL",non-rumor,Chinese
1302,553590459688570880,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,true,Hindi
1303,651825062174195712,ben carson is the most brainless brain surgeon in america. my new column: URL,false,Hindi
1304,614620298877513729,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,true,Chinese
1305,553544694765215745,french police publishes photos of suspect in yesterday's montrouge shooting. maybe the same persons in kosher market URL,true,Hindi
1306,692498490249891842,an attack on any faith is an attack on all our faiths. —@potus at @israelinusa,non-rumor,English
1307,756690088533393409,"laziness is a trait in blacks, 1991 book quotes trump as saying: URL URL",unverified,Hindi
1308,649903655160815616,vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.' URL URL,true,Hindi
1309,693441093048766464,icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL,non-rumor,Hindi
1310,712223438698627073,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL",unverified,Chinese
1311,614607711368519680,photo: white house lit in rainbow colors after high court's gay marriage ruling URL URL,true,English
1312,767709416879644672,i hate writing; i love having written. dorothy parker was born on this day in 1893: URL,non-rumor,English
1313,614599815280857088,look: @whitehouse lights up in rainbow colors to celebrate #scotus same-sex marriage ruling URL,true,English
1314,674187250792558592,donald trump v adolf hitler URL,false,English
1315,544391533240516608,five hostages have escaped the besieged lindt cafe in #sydney | our latest update: URL URL,true,English
1316,614614133410033664,the white house goes rainbow to celebrate supreme court marriage ruling URL URL,true,English
1317,693857551620968448,keeping vanessa hudgens in our thoughts. her dad greg died last night from cancer: URL URL,non-rumor,Chinese
1318,623818627054206977,nasa confirms earth will experience 15 days of complete darkness in november 2015 URL,false,Hindi
1319,674014933235859456,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL",false,Hindi
1320,614615157730357248,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",true,Chinese
1321,544329935943237632,uber sydney trips from cbd will be free for riders. higher rates are still in place to encourage drivers to get into the cbd.,true,English
1322,553587303172833280,police taking people out of #paris grocery where hostages were being held. URL,true,English
1323,666640008149925893,son of a syrian refugee URL URL,false,English
1324,643103859729166337,unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL,false,English
1325,673346166822694914,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL,false,English
1326,727834854931435522,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain,unverified,English
1327,553476880339599360,"developing: police pursuing #charliehebdo shooting suspects, helicopters deployed - live feed: URL URL",true,Chinese
1328,693935557009801218,iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL,non-rumor,Chinese
1329,688366079396163584,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison URL,non-rumor,Chinese
1330,626770498328895488,translucent butterfly - beautiful! ' URL,false,English
1331,614467824313106432,god put a rainbow over the white house 🌈 URL,true,Hindi
1332,765887221736046592,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",unverified,English
1333,692368829368918017,"london jury acquits five out of six brokers who were on trial, accused of manipulating the libor interest rate URL",non-rumor,English
1334,759460236042305536,"1991, book written saying trump says ""laziness is a trait in all blacks"" URL URL",unverified,English
1335,649974380416618496,"vatican official says there is ""a sense of regret"" that pope francis met with kim davis: URL URL",true,Hindi
1336,762793077509464064,"if you could compete in any olympic event, what would you choose? —@potus asks @flotus: URL URL",non-rumor,English
1337,645711628046995462,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL,false,English
1338,604642913188872192,florida man sips bud light as he walks down street in only shirt and shoes; says he lost pants and underwear at beach URL,false,English
1339,765735409984806912,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" URL",unverified,Chinese
1340,544399927045283840,"nsw police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""it might take a bit of time"" URL",true,Hindi
1341,779633844680962048,this network of tunnels is from the stone age however no one knows how they could've been constructed at the time URL,unverified,Hindi
1342,544324444773433348,"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege",true,Hindi
1343,611039775856812032,what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat: URL URL,false,Hindi
1344,552792913910833152,at least 11 dead in shooting at hq of #charliehebdo in #paris (police source) URL,true,English
1345,728038172270198787,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,unverified,Chinese
1346,614671961801785344,the white house is glowing with pride URL | ap photo URL,true,Hindi
1347,692752491482615808,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says. URL",non-rumor,English
1348,682916727282270208,erdoğan cites hitler's germany as example of effective government URL,non-rumor,Chinese
1349,626642648179159040,this is how people in china are riding escalators after a horrific accident URL URL,false,English
1350,552792802309181440,#charliehebdo - 11 dead including 2 police in paris shooting. photo @martinbureau1 #afp URL,true,Chinese
1351,760928376668454912,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL",unverified,Chinese
1352,715253497462145024,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion.",unverified,English
1353,661251968078221312,anonymous #opkkk the hoods come off begins with united states senators & mayors URL #hoodsoff URL,false,Hindi
1354,666070802924617728,jindal demands info about refugees entering new orleans... URL,false,Chinese
1355,642145732435292160,poll: @hillaryclinton's lead over @berniesanders shrinks as her edge over gop vanishes URL URL,false,English
1356,715268937873760256,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL",unverified,Chinese
1357,692911086920667136,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked. URL",non-rumor,English
1358,730939370765754368,ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL,unverified,Hindi
1359,656047932093763584,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL",false,English
1360,656361703664451585,well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL,unverified,Chinese
1361,726442550266044416,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL",unverified,English
1362,674364257799004160,adolf hitler vs donald trump URL,false,English
1363,693466451081060353,"is the truth out there? 👽 in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL",non-rumor,English
1364,693167683701968896,women in america still earn only $0.79 for every $1 men make. it's time for #equalpay → URL URL,non-rumor,Chinese
1365,633949800761700352,cnn/orc poll: donald trump now competitive in general election URL via @jennagiesta URL,false,Hindi
1366,647464349611589632,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",false,Chinese
1367,645362146415525888,"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL",false,Hindi
1368,553558982476828674,"on israeli tv, an israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in paris. #jesuisjuif",true,Chinese
1369,674301413040758785,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",false,English
1370,693061713042771968,end of the line for land rover defender as emission rules kill off iconic 4x4 URL #bbcgofigure URL,non-rumor,English
1371,755439197125767169,ohio police say an officer was served a sandwich containing glass shards at a restaurant. URL,unverified,English
1372,778299287293816832,will ny ag investigate clinton campaign credit card fraud re elderly donors? URL URL,unverified,Hindi
1373,651321040119963648,el chapo puts $100 million bounty on donald trump...dead or alive! URL,false,English
1374,692157602554343424,waiting for the new episode of #teenwolf like... URL,non-rumor,English
1375,524925215235911680,#breaking news: shots fired at parliament hill. follow developing story: URL URL,true,English
1376,730516765525082112,a canadian teen didn't find a lost mayan city: URL URL,unverified,English
1377,707412869860696064,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL",unverified,English
1378,641191076716417025,"happy ""$15 minimum wage"" labor day from mcdonalds URL",false,Hindi
1379,693844030589902848,.@dylanobrien learned the hard way to not mess with @shelleyhennig: URL URL,non-rumor,Chinese
1380,740748123581087745,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL,unverified,Chinese
1381,552802654641225728,charlie hebdo shooting latest: 12 dead and gunmen still at large URL URL,true,Hindi
1382,725174535897620481,more than 700000 boycott target over transgender URL #lgbtq #tcot #bathroombill #pjnet URL,unverified,Chinese
1383,667534186450825216,steve jobs' biological father was a syrian immigrant.,false,English
1384,661870323034431489,holy shit. rupert murdoch just killed national geographic. URL,false,Hindi
1385,637382230394822656,ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL,false,Hindi
1386,693171092555431936,watch: tommy chong made a pro-bernie sanders video URL URL,non-rumor,English
1387,614594667225571328,breaking: the @whitehouse is celebrating with us tonight lit up in rainbow colors. #lovewins URL,true,Hindi
1388,688751061503442944,we have now cut off every single path that iran could have used to build a bomb. —@potus #irandeal URL,non-rumor,Hindi
1389,667465205258051584,remember the man who killed four marines in chattanooga? he was a refugee. URL,false,Hindi
1390,648310692794109952,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,Hindi
1391,724703995147751424,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL",unverified,English
1392,613393657161510913,cops bought burger king for dylann roof following his arrest URL URL,false,English
1393,778681502825451520,black men have legitimate reason to run from police – #massachusetts supreme court URL URL,unverified,English
1394,668872645589471232,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,Hindi
1395,667073349974102017,anne frank was a refugee denied entrance to the united states URL #syrianrefugees URL,true,English
1396,647168914955243520,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%",false,Hindi
1397,778689027918618625,"black men may have cause to run from police, massachusetts high court says URL",unverified,Chinese
1398,544290258951892992,central sydney shut down by police amid ongoing hostage situation: URL,true,Chinese
1399,693843042546106369,need to #getcovered? most people can find a health insurance plan for as little as $75/mo: URL URL,non-rumor,Chinese
1400,524942470472548352,"the university of ottawa, just a five minute walk from the hill, is now on lockdown.",true,Chinese
1401,654343805081157633,hey @cnnpolitics @cnn where did this poll go? apparantly a lot of people like @berniesanders. you should report that URL,false,Chinese
1402,616311563071434753,apologies if you've already seen a crow riding a bald eagle today. image: phoo chan story: URL URL,true,English
1403,626739062792032256,this is how people in china are riding escalators after a horrific accident URL URL,false,Hindi
1404,673872171341447169,72 dhs employees on terrorist watch list URL via @kredo0 URL,false,Chinese
1405,628045645010608128,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",false,English
1406,727623131494387714,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL,unverified,English
1407,524947674164760577,breaking news: new york times is reporting the canadian soldier who was shot has died from their injuries. heartbreaking. #cdnpoli #ableg,true,Chinese
1408,693119705469587456,nasa astronaut @stationcdrkelly captures a beautiful sunrise from aboard the international space station. URL,non-rumor,Hindi
1409,727187859367546880,good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL,unverified,Hindi
1410,693811101146963968,trump hopes for reversal on same-sex-marriage URL | ap photo URL,non-rumor,English
1411,613114185505996802,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL",false,English
1412,659462980476637184,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,false,English
1413,647193820812177408,alert: don't fall for this new facebook scam URL URL,false,Chinese
1414,652349108653551616,surprising number of vegetarians secretly eat meat URL URL,unverified,Chinese
1415,544514564407427072,"police seem relaxed, suggesting all hostages are out and gunman no longer a threat URL #sydneysiege",true,Hindi
1416,689267711856263168,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years. URL",non-rumor,Chinese
1417,525019752507658240,"#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada URL",true,Chinese
1418,766808183696351233,"laziness is a trait in blacks-trump, according to former president of trump plaza hotel and casino @vitico46 URL",unverified,Chinese
1419,723025600810766336,#ripchyna: the wwe icon has passed away at the age of 45. URL URL,non-rumor,Chinese
1420,544283772569788416,live updates: siege in sydney cafe URL,true,Hindi
1421,634943791934406657,marilyn monroe and james dean smoking in new york city URL,false,English
1422,544274934835707905,several people being held hostage at a sydney cafe. australian tv showing people with hands up against a window: URL,true,Chinese
1423,666633171325353989,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL",false,English
1424,614626710248534016,these colors celebrate a new chapter in the history of american civil rights. #lovewins URL URL,true,Hindi
1425,544491151118860289,"sydney hostage-taker - man monis, 49 - originally from iran - self-styled sheikh - accused of sexually assaulting 7 women developing..",true,Chinese
1426,671181758692507648,desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL,false,Hindi
1427,623599854661541888,obama; - hours to light up white house in rainbow colors for gay marriage. - 5 days to lower flag for dead marines. URL,true,Hindi
1428,740791134146965504,dear @hillaryclinton you're not the 1st woman presidential candidate. victoria woodhull is. look @realdonaldtrump URL,unverified,Chinese
1429,655812191233417216,when refusing to pay the 5p bag charge backfires URL 😂🙈,unverified,Chinese
1430,764368020391223296,video : clueless hillary clinton calls for americans to respect and empathize with isis URL,unverified,Chinese
1431,524969201102901248,mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL,true,Hindi
1432,651044059222556674,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348.",unverified,Hindi
1433,673686233936072704,72 dhs employees on the terror watch list: URL h/t @penguinsfan62,false,English
1434,714998347111669760,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL,unverified,Hindi
1435,724939017410727938,"500,000 boycott target over trans bathroom policy... URL",unverified,Hindi
1436,659428447459110912,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL",false,English
1437,687643002240679936,"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL",non-rumor,English
1438,728631482722308096,afa' rios: target's transgender bathroom policy is 'push from the left to deconstruct the family' URL via @breitbartnews,unverified,Hindi
1439,767203096472719364,wow. anthony johnson's knockout win is the 3rd-quickest finish in @ufc light heavyweight history (0:13). #ufc202 URL,non-rumor,English
1440,524941132237910016,here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting,true,Hindi
1441,728013148788154368,report: caitlyn jenner will pose nude for sports illustrated URL URL,unverified,Chinese
1442,641430951403343872,translucent butterfly - beautiful! URL,false,Hindi
1443,649881917534433280,"pope francis’ meeting wasn’t an endorsement of kim davis, vatican says URL",true,English
1444,645356735545364480,dna confirms hakeem from ‘empire’ is jay-z's biological son [read details👇👇👇👇👇🏾👇🏿 URL URL,false,Chinese
1445,553476490315431937,police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects URL URL,true,Hindi
1446,648993731169939456,woman in hospital after confusing hair mousse with builder's foam: URL,unverified,Chinese
1447,742114513726623744,a tweet from @realdonaldtrump about the #orlando shooting: URL URL,unverified,Hindi
1448,716424773216022530,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL,unverified,Hindi
1449,743126914794037248,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.,unverified,Hindi
1450,544350567183556608,we can see people coming out a firedoor near the lindt cafe to waiting police. 2-3 people. hard to see. #sydneysiege,true,Chinese
1451,618804516578680832,family: @schwarzenegger's last act as governor stole justice from dead son. URL URL,false,Hindi
1452,649985459389661184,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,true,Chinese
1453,525049639016615937,this is the soldier who died today at the #ottawa war memorial. his name is cpl. nathan cirillo. #rip #ottawastrong URL,true,Hindi
1454,628604055644934144,whole foods' selling asparagus water is a sign the end times are near URL URL,true,Chinese
